interval,date,boro_nm,category,call_count
daily,2024-06-09,Staten Island,Confirmed Crime,78
daily,2024-06-09,Staten Island,Potential Crime,117
daily,2024-06-10,Bronx,Confirmed Crime,487
daily,2024-06-10,Bronx,Potential Crime,511
daily,2024-06-10,Brooklyn,Confirmed Crime,653
daily,2024-06-10,Brooklyn,Potential Crime,940
daily,2024-06-10,Manhattan,Confirmed Crime,569
daily,2024-06-10,Manhattan,Potential Crime,769
daily,2024-06-10,Queens,Confirmed Crime,536
daily,2024-06-10,Queens,Potential Crime,680
daily,2024-06-10,Staten Island,Confirmed Crime,85
daily,2024-06-10,Staten Island,Potential Crime,112
daily,2024-06-11,Bronx,Confirmed Crime,479
daily,2024-06-11,Bronx,Potential Crime,553
daily,2024-06-11,Brooklyn,Confirmed Crime,653
daily,2024-06-11,Brooklyn,Potential Crime,980
daily,2024-06-11,Manhattan,Confirmed Crime,599
daily,2024-06-11,Manhattan,Potential Crime,695
daily,2024-06-11,Queens,Confirmed Crime,497
daily,2024-06-11,Queens,Potential Crime,677
daily,2024-06-11,Staten Island,Confirmed Crime,78
daily,2024-06-11,Staten Island,Potential Crime,132
daily,2024-06-12,Bronx,Confirmed Crime,503
daily,2024-06-12,Bronx,Potential Crime,544
daily,2024-06-12,Brooklyn,Confirmed Crime,729
daily,2024-06-12,Brooklyn,Potential Crime,908
daily,2024-06-12,Manhattan,Confirmed Crime,518
daily,2024-06-12,Manhattan,Potential Crime,671
daily,2024-06-12,Queens,Confirmed Crime,540
daily,2024-06-12,Queens,Potential Crime,663
daily,2024-06-12,Staten Island,Confirmed Crime,71
daily,2024-06-12,Staten Island,Potential Crime,119
daily,2024-06-13,Bronx,Confirmed Crime,570
daily,2024-06-13,Bronx,Potential Crime,537
daily,2024-06-13,Brooklyn,Confirmed Crime,702
daily,2024-06-13,Brooklyn,Potential Crime,943
daily,2024-06-13,Manhattan,Confirmed Crime,534
daily,2024-06-13,Manhattan,Potential Crime,730
daily,2024-06-13,Queens,Confirmed Crime,528
daily,2024-06-13,Queens,Potential Crime,744
daily,2024-06-13,Staten Island,Confirmed Crime,94
daily,2024-06-13,Staten Island,Potential Crime,116
daily,2024-06-14,Bronx,Confirmed Crime,481
daily,2024-06-14,Bronx,Potential Crime,538
daily,2024-06-14,Brooklyn,Confirmed Crime,709
daily,2024-06-14,Brooklyn,Potential Crime,1086
daily,2024-06-14,Manhattan,Confirmed Crime,613
daily,2024-06-14,Manhattan,Potential Crime,802
daily,2024-06-14,Queens,Confirmed Crime,552
daily,2024-06-14,Queens,Potential Crime,830
daily,2024-06-14,Staten Island,Confirmed Crime,59
daily,2024-06-14,Staten Island,Potential Crime,125
daily,2024-06-15,Bronx,Confirmed Crime,487
daily,2024-06-15,Bronx,Potential Crime,618
daily,2024-06-15,Brooklyn,Confirmed Crime,591
daily,2024-06-15,Brooklyn,Potential Crime,1136
daily,2024-06-15,Manhattan,Confirmed Crime,575
daily,2024-06-15,Manhattan,Potential Crime,725
daily,2024-06-15,Queens,Confirmed Crime,509
daily,2024-06-15,Queens,Potential Crime,789
daily,2024-06-15,Staten Island,Confirmed Crime,68
daily,2024-06-15,Staten Island,Potential Crime,124
daily,2024-06-16,(Null),Confirmed Crime,1
daily,2024-06-16,Bronx,Confirmed Crime,494
daily,2024-06-16,Bronx,Potential Crime,597
daily,2024-06-16,Brooklyn,Confirmed Crime,635
daily,2024-06-16,Brooklyn,Potential Crime,962
daily,2024-06-16,Manhattan,Confirmed Crime,562
daily,2024-06-16,Manhattan,Potential Crime,704
daily,2024-06-16,Queens,Confirmed Crime,519
daily,2024-06-16,Queens,Potential Crime,833
daily,2024-06-16,Staten Island,Confirmed Crime,87
daily,2024-06-16,Staten Island,Potential Crime,117
daily,2024-06-17,Bronx,Confirmed Crime,498
daily,2024-06-17,Bronx,Potential Crime,501
daily,2024-06-17,Brooklyn,Confirmed Crime,585
daily,2024-06-17,Brooklyn,Potential Crime,946
daily,2024-06-17,Manhattan,Confirmed Crime,578
daily,2024-06-17,Manhattan,Potential Crime,687
daily,2024-06-17,Queens,Confirmed Crime,558
daily,2024-06-17,Queens,Potential Crime,692
daily,2024-06-17,Staten Island,Confirmed Crime,99
daily,2024-06-17,Staten Island,Potential Crime,117
daily,2024-06-18,Bronx,Confirmed Crime,488
daily,2024-06-18,Bronx,Potential Crime,478
daily,2024-06-18,Brooklyn,Confirmed Crime,603
daily,2024-06-18,Brooklyn,Potential Crime,955
daily,2024-06-18,Manhattan,Confirmed Crime,582
daily,2024-06-18,Manhattan,Potential Crime,695
daily,2024-06-18,Queens,Confirmed Crime,513
daily,2024-06-18,Queens,Potential Crime,710
daily,2024-06-18,Staten Island,Confirmed Crime,78
daily,2024-06-18,Staten Island,Potential Crime,114
daily,2024-06-19,Bronx,Confirmed Crime,522
daily,2024-06-19,Bronx,Potential Crime,609
daily,2024-06-19,Brooklyn,Confirmed Crime,586
daily,2024-06-19,Brooklyn,Potential Crime,980
daily,2024-06-19,Manhattan,Confirmed Crime,605
daily,2024-06-19,Manhattan,Potential Crime,719
daily,2024-06-19,Queens,Confirmed Crime,537
daily,2024-06-19,Queens,Potential Crime,710
daily,2024-06-19,Staten Island,Confirmed Crime,83
daily,2024-06-19,Staten Island,Potential Crime,156
daily,2024-06-20,Bronx,Confirmed Crime,519
daily,2024-06-20,Bronx,Potential Crime,517
daily,2024-06-20,Brooklyn,Confirmed Crime,697
daily,2024-06-20,Brooklyn,Potential Crime,961
daily,2024-06-20,Manhattan,Confirmed Crime,515
daily,2024-06-20,Manhattan,Potential Crime,662
daily,2024-06-20,Queens,Confirmed Crime,517
daily,2024-06-20,Queens,Potential Crime,690
daily,2024-06-20,Staten Island,Confirmed Crime,76
daily,2024-06-20,Staten Island,Potential Crime,122
daily,2024-06-21,Bronx,Confirmed Crime,530
daily,2024-06-21,Bronx,Potential Crime,565
daily,2024-06-21,Brooklyn,Confirmed Crime,675
daily,2024-06-21,Brooklyn,Potential Crime,994
daily,2024-06-21,Manhattan,Confirmed Crime,621
daily,2024-06-21,Manhattan,Potential Crime,773
daily,2024-06-21,Queens,Confirmed Crime,548
daily,2024-06-21,Queens,Potential Crime,714
daily,2024-06-21,Staten Island,Confirmed Crime,71
daily,2024-06-21,Staten Island,Potential Crime,103
daily,2024-06-22,Bronx,Confirmed Crime,486
daily,2024-06-22,Bronx,Potential Crime,639
daily,2024-06-22,Brooklyn,Confirmed Crime,618
daily,2024-06-22,Brooklyn,Potential Crime,1028
daily,2024-06-22,Manhattan,Confirmed Crime,586
daily,2024-06-22,Manhattan,Potential Crime,787
daily,2024-06-22,Queens,Confirmed Crime,543
daily,2024-06-22,Queens,Potential Crime,822
daily,2024-06-22,Staten Island,Confirmed Crime,65
daily,2024-06-22,Staten Island,Potential Crime,147
daily,2024-06-23,Bronx,Confirmed Crime,489
daily,2024-06-23,Bronx,Potential Crime,637
daily,2024-06-23,Brooklyn,Confirmed Crime,614
daily,2024-06-23,Brooklyn,Potential Crime,1008
daily,2024-06-23,Manhattan,Confirmed Crime,561
daily,2024-06-23,Manhattan,Potential Crime,763
daily,2024-06-23,Queens,Confirmed Crime,645
daily,2024-06-23,Queens,Potential Crime,779
daily,2024-06-23,Staten Island,Confirmed Crime,70
daily,2024-06-23,Staten Island,Potential Crime,154
daily,2024-06-24,Bronx,Confirmed Crime,488
daily,2024-06-24,Bronx,Potential Crime,515
daily,2024-06-24,Brooklyn,Confirmed Crime,678
daily,2024-06-24,Brooklyn,Potential Crime,1001
daily,2024-06-24,Manhattan,Confirmed Crime,624
daily,2024-06-24,Manhattan,Potential Crime,727
daily,2024-06-24,Queens,Confirmed Crime,499
daily,2024-06-24,Queens,Potential Crime,728
daily,2024-06-24,Staten Island,Confirmed Crime,84
daily,2024-06-24,Staten Island,Potential Crime,154
daily,2024-06-25,Bronx,Confirmed Crime,531
daily,2024-06-25,Bronx,Potential Crime,522
daily,2024-06-25,Brooklyn,Confirmed Crime,659
daily,2024-06-25,Brooklyn,Potential Crime,895
daily,2024-06-25,Manhattan,Confirmed Crime,593
daily,2024-06-25,Manhattan,Potential Crime,724
daily,2024-06-25,Queens,Confirmed Crime,534
daily,2024-06-25,Queens,Potential Crime,654
daily,2024-06-25,Staten Island,Confirmed Crime,94
daily,2024-06-25,Staten Island,Potential Crime,144
daily,2024-06-26,Bronx,Confirmed Crime,480
daily,2024-06-26,Bronx,Potential Crime,609
daily,2024-06-26,Brooklyn,Confirmed Crime,657
daily,2024-06-26,Brooklyn,Potential Crime,944
daily,2024-06-26,Manhattan,Confirmed Crime,539
daily,2024-06-26,Manhattan,Potential Crime,614
daily,2024-06-26,Queens,Confirmed Crime,569
daily,2024-06-26,Queens,Potential Crime,722
daily,2024-06-26,Staten Island,Confirmed Crime,86
daily,2024-06-26,Staten Island,Potential Crime,152
daily,2024-06-27,Bronx,Confirmed Crime,513
daily,2024-06-27,Bronx,Potential Crime,518
daily,2024-06-27,Brooklyn,Confirmed Crime,606
daily,2024-06-27,Brooklyn,Potential Crime,1000
daily,2024-06-27,Manhattan,Confirmed Crime,577
daily,2024-06-27,Manhattan,Potential Crime,615
daily,2024-06-27,Queens,Confirmed Crime,515
daily,2024-06-27,Queens,Potential Crime,781
daily,2024-06-27,Staten Island,Confirmed Crime,64
daily,2024-06-27,Staten Island,Potential Crime,143
daily,2024-06-28,Bronx,Confirmed Crime,448
daily,2024-06-28,Bronx,Potential Crime,564
daily,2024-06-28,Brooklyn,Confirmed Crime,663
daily,2024-06-28,Brooklyn,Potential Crime,1007
daily,2024-06-28,Manhattan,Confirmed Crime,566
daily,2024-06-28,Manhattan,Potential Crime,671
daily,2024-06-28,Queens,Confirmed Crime,569
daily,2024-06-28,Queens,Potential Crime,743
daily,2024-06-28,Staten Island,Confirmed Crime,83
daily,2024-06-28,Staten Island,Potential Crime,107
daily,2024-06-29,Bronx,Confirmed Crime,519
daily,2024-06-29,Bronx,Potential Crime,615
daily,2024-06-29,Brooklyn,Confirmed Crime,627
daily,2024-06-29,Brooklyn,Potential Crime,954
daily,2024-06-29,Manhattan,Confirmed Crime,579
daily,2024-06-29,Manhattan,Potential Crime,733
daily,2024-06-29,Queens,Confirmed Crime,565
daily,2024-06-29,Queens,Potential Crime,772
daily,2024-06-29,Staten Island,Confirmed Crime,87
daily,2024-06-29,Staten Island,Potential Crime,140
daily,2024-06-30,Bronx,Confirmed Crime,462
daily,2024-06-30,Bronx,Potential Crime,577
daily,2024-06-30,Brooklyn,Confirmed Crime,607
daily,2024-06-30,Brooklyn,Potential Crime,1043
daily,2024-06-30,Manhattan,Confirmed Crime,568
daily,2024-06-30,Manhattan,Potential Crime,780
daily,2024-06-30,Queens,Confirmed Crime,572
daily,2024-06-30,Queens,Potential Crime,717
daily,2024-06-30,Staten Island,Confirmed Crime,65
daily,2024-06-30,Staten Island,Potential Crime,151
daily,2024-07-01,Bronx,Confirmed Crime,519
daily,2024-07-01,Bronx,Potential Crime,573
daily,2024-07-01,Brooklyn,Confirmed Crime,677
daily,2024-07-01,Brooklyn,Potential Crime,968
daily,2024-07-01,Manhattan,Confirmed Crime,592
daily,2024-07-01,Manhattan,Potential Crime,666
daily,2024-07-01,Queens,Confirmed Crime,534
daily,2024-07-01,Queens,Potential Crime,738
daily,2024-07-01,Staten Island,Confirmed Crime,94
daily,2024-07-01,Staten Island,Potential Crime,127
daily,2024-07-02,Bronx,Confirmed Crime,569
daily,2024-07-02,Bronx,Potential Crime,556
daily,2024-07-02,Brooklyn,Confirmed Crime,649
daily,2024-07-02,Brooklyn,Potential Crime,932
daily,2024-07-02,Manhattan,Confirmed Crime,548
daily,2024-07-02,Manhattan,Potential Crime,727
daily,2024-07-02,Queens,Confirmed Crime,570
daily,2024-07-02,Queens,Potential Crime,681
daily,2024-07-02,Staten Island,Confirmed Crime,87
daily,2024-07-02,Staten Island,Potential Crime,127
daily,2024-07-03,(Null),Potential Crime,1
daily,2024-07-03,Bronx,Confirmed Crime,481
daily,2024-07-03,Bronx,Potential Crime,607
daily,2024-07-03,Brooklyn,Confirmed Crime,674
daily,2024-07-03,Brooklyn,Potential Crime,1037
daily,2024-07-03,Manhattan,Confirmed Crime,536
daily,2024-07-03,Manhattan,Potential Crime,736
daily,2024-07-03,Queens,Confirmed Crime,544
daily,2024-07-03,Queens,Potential Crime,699
daily,2024-07-03,Staten Island,Confirmed Crime,84
daily,2024-07-03,Staten Island,Potential Crime,139
daily,2024-07-04,Bronx,Confirmed Crime,521
daily,2024-07-04,Bronx,Potential Crime,630
daily,2024-07-04,Brooklyn,Confirmed Crime,679
daily,2024-07-04,Brooklyn,Potential Crime,1109
daily,2024-07-04,Manhattan,Confirmed Crime,524
daily,2024-07-04,Manhattan,Potential Crime,746
daily,2024-07-04,Queens,Confirmed Crime,573
daily,2024-07-04,Queens,Potential Crime,739
daily,2024-07-04,Staten Island,Confirmed Crime,79
daily,2024-07-04,Staten Island,Potential Crime,154
daily,2024-07-05,Bronx,Confirmed Crime,522
daily,2024-07-05,Bronx,Potential Crime,623
daily,2024-07-05,Brooklyn,Confirmed Crime,708
daily,2024-07-05,Brooklyn,Potential Crime,1174
daily,2024-07-05,Manhattan,Confirmed Crime,558
daily,2024-07-05,Manhattan,Potential Crime,839
daily,2024-07-05,Queens,Confirmed Crime,559
daily,2024-07-05,Queens,Potential Crime,835
daily,2024-07-05,Staten Island,Confirmed Crime,66
daily,2024-07-05,Staten Island,Potential Crime,139
daily,2024-07-06,Bronx,Confirmed Crime,487
daily,2024-07-06,Bronx,Potential Crime,596
daily,2024-07-06,Brooklyn,Confirmed Crime,648
daily,2024-07-06,Brooklyn,Potential Crime,1056
daily,2024-07-06,Manhattan,Confirmed Crime,533
daily,2024-07-06,Manhattan,Potential Crime,812
daily,2024-07-06,Queens,Confirmed Crime,507
daily,2024-07-06,Queens,Potential Crime,873
daily,2024-07-06,Staten Island,Confirmed Crime,68
daily,2024-07-06,Staten Island,Potential Crime,149
daily,2024-07-07,Bronx,Confirmed Crime,477
daily,2024-07-07,Bronx,Potential Crime,638
daily,2024-07-07,Brooklyn,Confirmed Crime,667
daily,2024-07-07,Brooklyn,Potential Crime,1063
daily,2024-07-07,Manhattan,Confirmed Crime,557
daily,2024-07-07,Manhattan,Potential Crime,783
daily,2024-07-07,Queens,Confirmed Crime,510
daily,2024-07-07,Queens,Potential Crime,800
daily,2024-07-07,Staten Island,Confirmed Crime,74
daily,2024-07-07,Staten Island,Potential Crime,164
daily,2024-07-08,Bronx,Confirmed Crime,497
daily,2024-07-08,Bronx,Potential Crime,555
daily,2024-07-08,Brooklyn,Confirmed Crime,616
daily,2024-07-08,Brooklyn,Potential Crime,964
daily,2024-07-08,Manhattan,Confirmed Crime,546
daily,2024-07-08,Manhattan,Potential Crime,705
daily,2024-07-08,Queens,Confirmed Crime,518
daily,2024-07-08,Queens,Potential Crime,668
daily,2024-07-08,Staten Island,Confirmed Crime,58
daily,2024-07-08,Staten Island,Potential Crime,106
daily,2024-07-09,(Null),Potential Crime,1
daily,2024-07-09,Bronx,Confirmed Crime,491
daily,2024-07-09,Bronx,Potential Crime,523
daily,2024-07-09,Brooklyn,Confirmed Crime,595
daily,2024-07-09,Brooklyn,Potential Crime,878
daily,2024-07-09,Manhattan,Confirmed Crime,565
daily,2024-07-09,Manhattan,Potential Crime,704
daily,2024-07-09,Queens,Confirmed Crime,498
daily,2024-07-09,Queens,Potential Crime,606
daily,2024-07-09,Staten Island,Confirmed Crime,79
daily,2024-07-09,Staten Island,Potential Crime,111
daily,2024-07-10,Bronx,Confirmed Crime,510
daily,2024-07-10,Bronx,Potential Crime,532
daily,2024-07-10,Brooklyn,Confirmed Crime,637
daily,2024-07-10,Brooklyn,Potential Crime,877
daily,2024-07-10,Manhattan,Confirmed Crime,583
daily,2024-07-10,Manhattan,Potential Crime,695
daily,2024-07-10,Queens,Confirmed Crime,510
daily,2024-07-10,Queens,Potential Crime,657
daily,2024-07-10,Staten Island,Confirmed Crime,84
daily,2024-07-10,Staten Island,Potential Crime,119
daily,2024-07-11,Bronx,Confirmed Crime,488
daily,2024-07-11,Bronx,Potential Crime,569
daily,2024-07-11,Brooklyn,Confirmed Crime,656
daily,2024-07-11,Brooklyn,Potential Crime,1013
daily,2024-07-11,Manhattan,Confirmed Crime,587
daily,2024-07-11,Manhattan,Potential Crime,768
daily,2024-07-11,Queens,Confirmed Crime,530
daily,2024-07-11,Queens,Potential Crime,701
daily,2024-07-11,Staten Island,Confirmed Crime,88
daily,2024-07-11,Staten Island,Potential Crime,108
daily,2024-07-12,Bronx,Confirmed Crime,517
daily,2024-07-12,Bronx,Potential Crime,595
daily,2024-07-12,Brooklyn,Confirmed Crime,653
daily,2024-07-12,Brooklyn,Potential Crime,1048
daily,2024-07-12,Manhattan,Confirmed Crime,607
daily,2024-07-12,Manhattan,Potential Crime,839
daily,2024-07-12,Queens,Confirmed Crime,556
daily,2024-07-12,Queens,Potential Crime,761
daily,2024-07-12,Staten Island,Confirmed Crime,66
daily,2024-07-12,Staten Island,Potential Crime,129
daily,2024-07-13,Bronx,Confirmed Crime,498
daily,2024-07-13,Bronx,Potential Crime,584
daily,2024-07-13,Brooklyn,Confirmed Crime,628
daily,2024-07-13,Brooklyn,Potential Crime,963
daily,2024-07-13,Manhattan,Confirmed Crime,530
daily,2024-07-13,Manhattan,Potential Crime,793
daily,2024-07-13,Queens,Confirmed Crime,517
daily,2024-07-13,Queens,Potential Crime,730
daily,2024-07-13,Staten Island,Confirmed Crime,76
daily,2024-07-13,Staten Island,Potential Crime,119
daily,2024-07-14,Bronx,Confirmed Crime,459
daily,2024-07-14,Bronx,Potential Crime,536
daily,2024-07-14,Brooklyn,Confirmed Crime,607
daily,2024-07-14,Brooklyn,Potential Crime,1004
daily,2024-07-14,Manhattan,Confirmed Crime,573
daily,2024-07-14,Manhattan,Potential Crime,708
daily,2024-07-14,Queens,Confirmed Crime,579
daily,2024-07-14,Queens,Potential Crime,737
daily,2024-07-14,Staten Island,Confirmed Crime,62
daily,2024-07-14,Staten Island,Potential Crime,142
daily,2024-07-15,Bronx,Confirmed Crime,497
daily,2024-07-15,Bronx,Potential Crime,525
daily,2024-07-15,Brooklyn,Confirmed Crime,653
daily,2024-07-15,Brooklyn,Potential Crime,882
daily,2024-07-15,Manhattan,Confirmed Crime,554
daily,2024-07-15,Manhattan,Potential Crime,636
daily,2024-07-15,Queens,Confirmed Crime,582
daily,2024-07-15,Queens,Potential Crime,752
daily,2024-07-15,Staten Island,Confirmed Crime,76
daily,2024-07-15,Staten Island,Potential Crime,148
daily,2024-07-16,Bronx,Confirmed Crime,466
daily,2024-07-16,Bronx,Potential Crime,543
daily,2024-07-16,Brooklyn,Confirmed Crime,593
daily,2024-07-16,Brooklyn,Potential Crime,962
daily,2024-07-16,Manhattan,Confirmed Crime,570
daily,2024-07-16,Manhattan,Potential Crime,720
daily,2024-07-16,Queens,Confirmed Crime,529
daily,2024-07-16,Queens,Potential Crime,709
daily,2024-07-16,Staten Island,Confirmed Crime,70
daily,2024-07-16,Staten Island,Potential Crime,129
daily,2024-07-17,(Null),Potential Crime,1
daily,2024-07-17,Bronx,Confirmed Crime,519
daily,2024-07-17,Bronx,Potential Crime,565
daily,2024-07-17,Brooklyn,Confirmed Crime,624
daily,2024-07-17,Brooklyn,Potential Crime,898
daily,2024-07-17,Manhattan,Confirmed Crime,581
daily,2024-07-17,Manhattan,Potential Crime,723
daily,2024-07-17,Queens,Confirmed Crime,527
daily,2024-07-17,Queens,Potential Crime,673
daily,2024-07-17,Staten Island,Confirmed Crime,64
daily,2024-07-17,Staten Island,Potential Crime,115
daily,2024-07-18,Bronx,Confirmed Crime,554
daily,2024-07-18,Bronx,Potential Crime,615
daily,2024-07-18,Brooklyn,Confirmed Crime,580
daily,2024-07-18,Brooklyn,Potential Crime,943
daily,2024-07-18,Manhattan,Confirmed Crime,567
daily,2024-07-18,Manhattan,Potential Crime,707
daily,2024-07-18,Queens,Confirmed Crime,534
daily,2024-07-18,Queens,Potential Crime,693
daily,2024-07-18,Staten Island,Confirmed Crime,73
daily,2024-07-18,Staten Island,Potential Crime,125
daily,2024-07-19,Bronx,Confirmed Crime,423
daily,2024-07-19,Bronx,Potential Crime,508
daily,2024-07-19,Brooklyn,Confirmed Crime,699
daily,2024-07-19,Brooklyn,Potential Crime,856
daily,2024-07-19,Manhattan,Confirmed Crime,620
daily,2024-07-19,Manhattan,Potential Crime,741
daily,2024-07-19,Queens,Confirmed Crime,560
daily,2024-07-19,Queens,Potential Crime,701
daily,2024-07-19,Staten Island,Confirmed Crime,78
daily,2024-07-19,Staten Island,Potential Crime,104
daily,2024-07-20,Bronx,Confirmed Crime,499
daily,2024-07-20,Bronx,Potential Crime,526
daily,2024-07-20,Brooklyn,Confirmed Crime,665
daily,2024-07-20,Brooklyn,Potential Crime,1030
daily,2024-07-20,Manhattan,Confirmed Crime,551
daily,2024-07-20,Manhattan,Potential Crime,729
daily,2024-07-20,Queens,Confirmed Crime,593
daily,2024-07-20,Queens,Potential Crime,704
daily,2024-07-20,Staten Island,Confirmed Crime,76
daily,2024-07-20,Staten Island,Potential Crime,144
daily,2024-07-21,Bronx,Confirmed Crime,479
daily,2024-07-21,Bronx,Potential Crime,542
daily,2024-07-21,Brooklyn,Confirmed Crime,647
daily,2024-07-21,Brooklyn,Potential Crime,1124
daily,2024-07-21,Manhattan,Confirmed Crime,588
daily,2024-07-21,Manhattan,Potential Crime,713
daily,2024-07-21,Queens,Confirmed Crime,526
daily,2024-07-21,Queens,Potential Crime,820
daily,2024-07-21,Staten Island,Confirmed Crime,77
daily,2024-07-21,Staten Island,Potential Crime,157
daily,2024-07-22,Bronx,Confirmed Crime,484
daily,2024-07-22,Bronx,Potential Crime,464
daily,2024-07-22,Brooklyn,Confirmed Crime,634
daily,2024-07-22,Brooklyn,Potential Crime,859
daily,2024-07-22,Manhattan,Confirmed Crime,592
